,words_per_comment,variance_of_word_counts,ENFJ,ENFP,ENTJ,ENTP,ESFJ,ESFP,ESTJ,ESTP,INFJ,INFP,INTJ,INTP,ISFJ,ISFP,ISTJ,ISTP,I-E,N-S,T-F,J-P,0,1
1295,29.74,110.5616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.829564,7.099115
1296,15.82,212.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.25784826,6.5995674
1297,23.28,181.31239999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6302898,4.9553227
1298,29.14,91.5056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6270943,5.6212115
1299,17.98,162.19840000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.40724,4.9963884
1300,22.56,166.40840000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.51306,5.947279
1301,22.2,110.94760000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.7297668,6.243248
1302,5.88,155.48160000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.8500533,6.724637
1303,29.66,90.67040000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2.1570046,3.6885073
1304,29.32,94.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5514798,6.0641956
1305,31.86,88.8944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.7857575,7.3231215
1306,28.72,180.24999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.8102846,3.6034095
1307,21.92,182.41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.000695,3.8103936
1308,27.8,164.7716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.8525724,6.0521827
1309,29.06,68.3984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.771211,6.644941
1310,20.4,274.9556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4526191,6.4672575
1311,29.88,131.68040000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2334123,4.620575
1312,23.38,187.3904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.4281027,4.4387026
1313,25.7,183.6976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.604382,3.5803223
1314,32.22,87.63999999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.7550745,4.771968
1315,37.22,50.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3034139,6.8534594
1316,36.6,20.403599999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4641533,5.180644
1317,25.3,146.8016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.77403927,7.4258924
1318,32.2,40.747600000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.1062937,7.2515078
1319,24.7,136.49759999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3.1918988,6.0575385
1320,6.02,215.7257617728532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.95886993,5.0090013
1321,31.92,62.76999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.243089,7.2539363
1322,22.56,159.5098140495868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.3926876,4.6954165
1323,33.22,52.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5614891,7.6089277
1324,24.66,171.2304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.2672386,7.1797028
1325,34.64,50.595600000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4191408,7.2126875
1326,29.22,116.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.2463634,6.839074
1327,23.64,142.15559999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.4913478,8.0403
1328,27.02,118.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.25352335,5.7875743
1329,31.28,85.7924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5178919,7.233768
1330,29.16,134.8804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.67024183,6.210807
1331,25.72,173.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.1696682,5.142308
1332,10.84,139.43239795918367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.031781,5.938202
1333,21.32,168.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.2374134,7.235219
1334,27.38,144.95040000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.3223524,5.4972076
1335,27.94,167.79360000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.5645661,4.658717
1336,34.64,9.915600000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.9794984,6.4780087
1337,28.72,104.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6254988,7.5276346
1338,7.54,128.80960000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8062644,4.90179
1339,14.16,136.5318262938727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5970361,7.1181455
1340,29.1,136.19359999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8004494,6.2432737
1341,22.42,180.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.839657,7.0894876
1342,8.58,171.196675900277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.68514967,6.75412
1343,13.64,124.31559999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.39848566,5.989795
1344,26.58,206.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.348093,5.531495
1345,24.2,153.3076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.656948,5.11136
1346,17.12,199.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0619748,4.718747
1347,3.66,45.23039999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.9378371,6.7829347
1348,27.82,134.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6143825,6.1199756
1349,34.68,13.344399999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3.3092964,5.663228
1350,20.32,116.12999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7537675,4.9623184
1351,30.96,114.9764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.92501783,6.2938004
1352,22.36,182.62440000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.5478096,7.9419794
1353,32.38,50.59040000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.5609655,7.064109
1354,25.3,148.4016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6293702,6.0761323
1355,22.76,163.6324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8339629,7.665308
1356,26.54,146.28959999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4275603,4.4206214
1357,25.62,170.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.518383,6.9339404
1358,27.5,102.17926663648709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.8471222,5.408345
1359,31.68,58.424400000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.4835587,7.0451126
1360,24.54,214.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.1264634,4.621053
1361,28.54,148.3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.3299491,3.9182527
1362,29.8,63.211600000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.1851125,6.5417776
1363,29.32,162.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.229641,6.688074
1364,15.54,128.64960000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.743095,5.7204647
1365,28.02,128.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.994452,4.2626195
1366,20.96,188.97639999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.5563757,4.6337967
1367,23.54,184.84959999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.41865,4.088048
1368,25.5,196.80960000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8524685,7.3737783
1369,16.44,213.4436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9790604,5.6966968
1370,23.14,178.46559999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5977936,5.7303534
1371,32.08,91.05640000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4660053,5.2279863
1372,16.8,158.4916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.3775165,6.4764056
1373,20.08,205.29640000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.355229,5.567531
1374,27.42,129.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.5832858,4.9981747
1375,25.64,176.87560000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0263505,7.6120434
1376,31.46,91.40639999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.8597538,5.3155465
1377,28.18,123.01439999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5528691,7.873162
1378,31.5,130.08960000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8781235,4.8955436
1379,28.66,84.23039999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.675796,7.5058575
1380,27.24,154.4916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.3039527,5.796086
1381,28.04,158.89960000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.190089,5.924631
1382,30.36,63.4644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.8882706,7.0336165
1383,14.26,116.5424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9632745,6.5668325
1384,23.68,139.3844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.033094,5.3580885
1385,22.48,144.64639733444398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.2497473,4.8643413
1386,9.98,187.40484429065745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.188424,4.4410934
1387,18.52,175.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.3445995,3.6985855
1388,21.96,153.97639999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.742509,7.2227592
1389,18.94,230.1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.287683,5.6129
1390,31.52,12.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.102298,7.942586
1391,30.06,110.95840000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.4772396,5.4957986
1392,31.72,304.0609667586007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.39507532,5.670807
1393,23.88,171.0404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.153956,6.1389704
1394,15.18,103.09439999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.6034119,5.6768174
1395,22.96,211.3764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9153805,3.9195452
1396,32.66,67.1504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.062547,5.512981
1397,27.64,141.3156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.05127,7.388058
1398,29.14,79.0656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2.876854,5.5271077
1399,22.24,174.5316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37519455,7.198432
1400,22.12,176.80999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.3322165,5.7221994
1401,18.98,241.83840000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.70703316,7.360454
1402,22.18,164.1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6765647,3.621162
1403,31.02,101.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.1624327,4.992175
1404,29.72,107.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.126647,6.1830144
1405,29.24,94.8116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.9795842,7.8858585
1406,32.66,54.87039999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.776967,4.16582
1407,33.04,91.73960000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.094252,5.628131
1408,26.06,150.15840000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.6028633,6.4026623
1409,31.82,105.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2560592,6.7193413
1410,15.86,157.1329639889197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.823978,5.858951
1411,23.04,187.5796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6271255,7.5602884
1412,27.02,195.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3224001,7.1188416
1413,20.32,156.89000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.84031,3.646109
1414,29.76,114.39239999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.1890197,7.6101694
1415,27.92,128.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.2411754,7.0180883
1416,34.12,77.59360000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.40801,7.1094065
1417,28.34,176.29760000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.542143,3.4653528
1418,25.04,113.3396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.086549,6.953667
1419,12.32,179.2098765432099,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.3335795,7.6951303
1420,26.74,142.6816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.330607,4.019702
1421,25.62,152.92627599243858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.2045064,6.1179113
1422,10.04,213.13960000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.368811,6.454209
1423,28.7,122.9376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0761428,6.143964
1424,32.92,123.41000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0009351,5.356247
1425,8.16,103.40040000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8920865,6.320082
1426,28.54,110.36959999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.370818,8.29709
1427,26.5,126.00959999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.3830633,5.933564
1428,22.38,138.3504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.61206,5.474484
1429,8.96,147.77640000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.26095,6.344809
1430,16.3,146.4816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8906512,6.288453
1431,27.42,179.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.6161447,3.646556
1432,22.18,137.0144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.9039917,6.366138
1433,19.3,156.68159999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5229335,6.1947923
1434,11.72,123.93000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.72851515,5.522794
1435,26.84,144.8276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.9808092,5.4483795
1436,25.54,166.24960000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.8894346,6.684765
1437,33.76,34.992399999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.6796985,6.63729
1438,29.0,129.17960000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0281777,5.839231
1439,27.54,133.96959999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.56520987,5.4796863
1440,28.44,134.9636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9543266,4.604348
1441,25.08,186.3764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.83658457,7.28125
1442,30.12,101.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7170055,7.373804
1443,23.2,231.14759999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4455152,5.4797535
1444,29.08,83.21640000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22038221,7.4641013
1445,27.22,148.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.040878,6.438288
1446,25.38,148.35039999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3.3901272,5.4437375
1447,23.98,151.3184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.4791462,4.8421288
1448,28.2,117.0276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.2758977,6.9558144
1449,8.48,203.2592592592593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5115938,5.4522433
1450,28.26,106.58240000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.4896684,7.9103394
1451,13.14,152.22222222222226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.229109,7.1589336
1452,22.52,153.29158790170135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.7284367,5.243493
1453,24.54,104.00959999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.1027532,4.9872446
1454,27.46,222.92611862643082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.884936,7.320303
1455,34.8,17.891599999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.4198966,6.7405477
1456,24.62,107.99793388429754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.8360453,7.0814137
1457,30.92,89.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.5571682,7.763804
1458,28.16,119.08040000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0886331,6.7170215
1459,14.7,111.61760000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2606301,7.4321527
1460,21.7,211.77759999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.27237,5.812438
1461,17.06,164.79840000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.3752565,5.909098
1462,31.04,80.3796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.1043923,6.294822
1463,8.82,74.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.39195728,5.0069427
1464,24.6,105.48359999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.6608076,7.5285707
1465,26.58,140.24640000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.2686908,5.786817
1466,29.14,142.66559999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0179615,5.6160545
1467,16.52,170.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5906248,4.285659
1468,24.1,171.1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.2332544,6.2730255
1469,31.46,80.24639999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.511155,6.3632164
1470,26.64,117.07559999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2508016,7.31977
1471,16.86,158.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6656103,3.4823482
1472,22.06,124.3584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.4093513,7.236368
1473,25.26,144.7824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.286705,6.112832
1474,32.16,87.92040000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.7206147,7.523404
1475,28.74,161.12160000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.556744,7.9702616
1476,22.32,148.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8963413,7.1323037
1477,26.22,99.38765432098764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6629786,5.9971514
1478,32.48,44.6084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.7186522,7.3439355
1479,33.54,98.84960000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9167807,5.62013
1480,27.46,127.9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.96304274,5.5409956
1481,31.18,143.8144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3.255475,4.840223
1482,26.68,127.46440000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.7852573,5.2747364
1483,26.78,151.3424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.997892,5.378233
1484,32.14,64.26559999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.5251484,6.884421
1485,24.58,203.88640000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7603445,3.4597557
1486,25.7,157.13760000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4674802,7.5071487
1487,24.36,116.22439999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.8594518,7.619544
1488,15.38,144.15040000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.786529,3.88976
1489,17.32,211.05000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8071003,5.119171
1490,29.84,100.30760000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.7266505,4.59946
1491,17.46,118.5625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7953625,8.16285
1492,27.5,152.5296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9569135,4.948346
1493,20.26,189.10240000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.33074,7.7333717
1494,22.22,145.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.6751895,3.5916233
1495,29.64,111.1156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.2492778,5.0514092
1496,22.32,191.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.1855378,7.3105683
1497,24.24,144.21159999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.3709183,7.5257754
1498,22.84,144.34759999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2.8359735,3.8999143
1499,25.5,167.84959999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.9062269,6.9582453
1500,30.54,60.56960000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5.547936,6.9754395
1501,33.34,45.3776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5366945,5.9095545
1502,27.24,118.13159999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.1811066,4.289776
1503,23.42,149.82222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.8625445,6.185951
1504,28.6,111.6036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.32221937,5.6128883
1505,8.9,130.0625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4652448,4.3563223
1506,31.12,97.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2950883,7.468689
1507,22.08,217.0964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3.7794633,5.97004
1508,16.76,167.4724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.1367941,4.6579494
