,words_per_comment,variance_of_word_counts,i-e,n-s,t-f,j-p,0,1,2
1583,17.72,170.61,0,0,1,0,32.84396,53.22181,34.83966
1584,20.12,128.89000000000001,0,0,0,1,18.345097,30.079592,22.102175
1585,13.56,144.0884,0,0,1,1,14.364136,27.428495,39.25578
1586,23.8,224.2116,1,0,1,1,29.39469,45.309895,20.65211
1587,27.02,122.76,1,0,1,0,20.055817,45.28094,41.255142
1588,24.98,137.0784,1,0,1,1,2.6735268,31.963474,20.65733
1589,19.04,102.26997245179064,0,0,0,0,17.279552,36.234142,15.066936
1590,30.2,103.0676,0,0,1,0,49.14624,48.61655,29.32088
1591,23.44,184.76360000000005,0,0,0,1,38.139977,28.075558,48.20501
1592,27.14,110.78559999999999,0,0,0,1,30.16886,25.472012,10.458797
1593,28.48,149.2884,0,0,1,0,36.823742,52.42091,35.15901
1594,33.68,48.70439999999999,1,0,1,1,51.605198,37.530205,40.495934
1595,26.12,163.45,0,0,1,0,34.95501,52.130173,39.30886
1596,4.42,4.530612244897958,0,0,0,1,10.272232,22.15789,30.436302
1597,22.06,205.95840000000004,0,0,1,1,47.419853,18.452042,33.719433
1598,24.12,157.41,0,0,0,0,33.061943,53.233932,25.088852
1599,17.76,206.67239999999998,0,0,1,1,16.647943,28.875097,40.333973
1600,27.44,160.3636,0,0,1,0,25.458134,25.864002,29.420073
1601,16.98,171.77580246913578,0,0,0,0,18.497904,43.42832,26.408737
1602,23.66,37.69444444444445,0,0,1,1,43.109783,22.868269,38.397003
1603,18.14,214.26559999999998,0,0,1,0,15.420593,46.625454,42.014572
1604,26.12,160.33,1,0,0,1,25.73753,23.377293,40.44732
1605,27.28,146.55239999999998,0,0,0,1,24.078854,22.1969,31.638683
1606,26.08,144.97639999999998,0,0,0,1,19.60434,26.55326,24.391865
1607,30.48,86.8084,0,0,0,1,30.25918,30.852556,30.007097
1608,20.28,216.9524,0,0,0,1,15.505058,45.32411,39.953423
1609,30.74,69.48160000000001,1,0,1,1,30.973593,17.49419,21.444347
1610,29.2,102.1076,1,0,0,1,36.42194,22.022297,27.87255
1611,32.82,72.24000000000001,0,0,1,0,46.10815,48.265984,27.520683
1612,7.82,69.96,1,0,0,1,15.050044,24.455456,12.866402
1613,27.34,131.3776,0,0,1,1,28.02911,20.353544,3.224617
1614,28.36,140.90439999999998,0,0,1,1,29.011522,30.195332,45.221107
1615,34.0,55.4596,1,0,1,1,31.581245,27.890787,41.863846
1616,22.22,178.92000000000004,1,0,0,1,21.829678,28.391102,38.04895
1617,30.24,110.7316,0,0,0,1,33.06455,28.668695,25.606081
1618,28.0,135.8596,0,0,0,1,31.459587,31.262537,21.157059
1619,30.52,77.13,0,0,1,1,43.244247,17.981163,38.848625
1620,27.5,146.4096,0,0,0,1,32.61804,34.33486,18.797161
1621,24.46,166.2064,1,0,0,1,37.3505,22.857658,21.755753
1622,28.74,120.44160000000002,0,0,0,1,29.117102,35.777847,27.822575
1623,26.74,115.6816,0,0,0,1,26.037882,18.429594,4.381548
1624,27.8,116.85160000000002,0,0,0,1,39.063854,44.245872,25.20787
1625,33.2,34.62760000000001,1,0,1,0,41.19957,39.144707,37.293465
1626,32.6,111.76360000000001,0,0,1,1,50.621006,39.136078,33.397694
1627,30.12,135.53,1,0,1,1,38.524673,47.04431,46.895798
1628,26.6,171.4036,0,0,1,1,16.160292,54.124268,32.93773
1629,30.56,88.0484,1,0,1,1,18.60566,34.539642,46.279045
1630,18.4,159.35559999999998,0,0,1,0,29.585325,54.913338,30.161085
1631,28.98,120.11840000000001,0,0,0,1,28.58702,15.764092,31.00612
1632,25.72,130.57,0,0,0,0,39.033974,23.990389,10.271198
1633,26.44,120.68360000000001,0,1,0,1,33.092003,14.027185,45.272865
1634,27.64,121.87559999999999,0,0,1,1,43.13223,21.343245,39.830437
1635,29.88,84.68039999999999,0,0,0,0,19.682983,30.893736,44.032837
1636,11.8,131.37159999999997,0,1,1,1,24.616169,20.554348,0.049066544
1637,32.64,65.5156,0,0,1,0,51.760532,37.524612,40.73778
1638,24.52,205.97,0,0,0,1,32.415005,29.06585,10.668882
1639,25.58,184.72640000000004,1,0,1,1,38.85943,39.29669,43.720383
1640,11.98,205.43840000000003,1,0,1,0,32.815506,28.242182,5.2973537
1641,23.06,186.9584,0,0,1,1,17.565071,21.670673,44.550594
1642,22.12,160.73,0,0,0,0,16.038597,45.04559,38.088924
1643,32.18,78.1344,0,0,1,0,33.03255,8.336086,57.917934
1644,28.44,111.52359999999999,0,0,0,1,25.48971,28.172213,15.705171
1645,26.64,136.79559999999998,0,0,0,0,15.495651,47.75873,40.21624
1646,30.12,105.13,0,0,0,1,29.713507,36.718327,24.25172
1647,33.24,100.25160000000001,1,0,1,1,28.479435,6.236145,54.31572
1648,21.66,176.8304,0,0,0,1,37.031914,10.372698,24.50196
1649,28.88,130.7204,0,0,0,1,31.999956,27.396812,30.99118
1650,29.06,146.2384,1,0,1,1,26.87767,16.214354,57.730865
1651,29.74,124.16159999999999,1,0,1,1,30.363224,33.209126,43.38081
1652,25.44,131.16359999999997,1,1,1,0,30.836329,18.712317,30.129648
1653,25.88,167.35775047258977,0,0,1,1,44.492718,25.138361,45.495636
1654,15.26,115.80246913580248,0,0,1,0,22.422817,20.221638,7.8166924
1655,21.62,177.56,0,0,1,1,43.348034,17.94227,41.41854
1656,26.7,99.69760000000002,0,0,0,1,36.185562,26.921383,29.920692
1657,25.32,243.79775510204084,0,0,0,0,25.621237,32.87695,16.27253
1658,33.56,29.488400000000002,0,0,1,0,34.51596,48.96144,34.367565
1659,28.74,133.84160000000003,1,0,0,1,34.07704,14.504051,22.156954
1660,8.74,98.6416,0,1,0,0,14.865985,20.699879,38.467026
1661,28.92,127.73,0,0,1,1,25.521717,41.923653,38.795063
1662,27.38,148.03040000000001,0,0,1,1,37.8249,34.983288,41.337296
1663,30.46,63.72639999999999,0,0,1,1,33.354454,35.393852,35.91755
1664,29.08,107.81639999999999,0,0,1,1,43.438686,23.871927,34.579826
1665,32.96,39.096399999999996,0,0,0,0,17.01617,36.787292,14.580114
1666,18.38,210.7904,0,0,0,0,27.230024,16.437897,53.987667
1667,22.62,111.66091612135634,1,0,1,1,42.14723,23.52553,36.00062
1668,28.52,110.37,0,0,0,1,29.972555,12.195854,51.80185
1669,25.38,145.5104,0,0,1,0,43.654583,41.96611,41.172707
1670,30.84,125.2676,0,0,0,0,2.9580727,34.651814,23.587748
1671,33.42,31.280000000000005,0,0,0,1,30.844465,27.775593,22.11316
1672,25.58,137.9264,0,0,0,0,35.61817,54.296394,23.315968
1673,18.12,165.68999999999997,0,0,0,1,18.059288,25.217743,35.51423
1674,28.38,107.1904,0,0,0,0,26.78114,41.898945,15.464789
1675,26.94,108.59360000000001,0,0,1,1,24.815027,28.139986,37.15166
1676,25.42,163.71999999999997,0,0,0,1,33.016872,33.737064,21.758808
1677,20.1,138.75476660092045,0,0,0,1,19.725227,22.869293,27.529861
1678,32.32,78.05000000000001,1,0,0,1,40.10692,29.836412,1.3119755
1679,21.9,183.38559999999998,1,0,1,0,26.371553,21.001923,9.136499
1680,30.88,97.6804,0,0,1,1,39.720257,26.67479,30.282572
1681,28.74,110.00160000000001,0,0,0,0,19.986017,41.635693,22.973682
1682,23.74,174.3616,0,1,1,1,40.593212,28.899797,52.11386
1683,24.48,144.96840000000003,0,0,0,0,20.759764,44.332996,27.703728
1684,25.12,197.21,0,0,1,0,37.498577,50.591534,36.499447
1685,4.72,63.12999999999999,1,0,0,1,11.925337,41.260033,35.61444
1686,26.06,147.8384,0,0,0,0,31.137318,39.139008,11.750994
1687,30.22,89.8,0,0,1,0,52.150837,30.410692,34.884422
1688,21.4,197.0756,0,1,0,0,10.901983,29.143463,35.349396
1689,31.18,106.65222823823407,1,0,1,1,37.443985,41.09108,33.61922
1690,31.12,107.05,0,0,1,0,44.703125,49.49067,21.558136
1691,28.52,129.73,0,0,1,0,39.829315,29.962063,33.39537
1692,13.44,218.52359999999996,0,0,1,1,14.712597,25.006687,41.717857
1693,32.46,62.08640000000001,0,1,1,1,20.609045,43.031525,47.17693
1694,14.16,178.2004,1,1,0,0,20.46448,20.82468,10.025091
1695,16.54,143.12959999999998,0,0,1,0,11.926153,28.67396,45.976974
1696,22.28,156.0724,0,0,0,0,18.504908,38.623432,24.257168
1697,15.62,183.52,1,0,0,1,24.18046,20.596935,8.352285
1698,16.68,114.18440000000001,0,0,0,0,13.722536,42.131958,45.201096
1699,27.32,140.29,0,0,0,1,32.491444,27.01741,23.207657
1700,18.16,161.60039999999998,0,0,0,1,32.769123,7.832302,46.533894
1701,25.7,144.65759999999997,0,0,0,1,32.297016,28.791645,25.298859
1702,19.36,233.82440000000003,0,0,1,0,35.022038,52.32467,38.54209
1703,21.92,150.85,0,0,0,0,19.20081,27.19845,32.058098
1704,32.88,47.2004,0,0,0,1,29.403605,29.191837,14.826422
1705,17.22,181.8,0,1,1,0,11.966545,44.264572,40.5523
1706,27.3,181.64160000000004,0,0,1,1,28.598255,17.646488,62.205303
1707,27.56,134.3684,0,0,0,1,30.421501,29.484362,44.61669
1708,33.1,56.073600000000006,0,0,1,1,32.300804,36.71564,50.573242
1709,21.3,189.08160000000004,0,0,1,0,39.162865,15.244474,10.993698
1710,31.4,87.9956,0,0,1,1,42.113102,30.973665,38.533646
1711,26.06,144.3184,1,0,1,1,28.339258,14.719767,50.75618
1712,31.22,111.16000000000003,0,1,0,1,45.731365,21.494434,25.955387
1713,21.54,155.6496,1,0,1,0,18.623842,31.863665,41.99045
1714,30.2,62.07041587901701,0,0,1,0,39.225334,53.86478,35.89737
1715,17.3,167.6816,1,0,0,1,24.36607,28.452602,51.520798
1716,12.1,159.23360000000002,1,0,1,1,13.245182,31.029991,49.87417
1717,23.14,185.1456,0,0,1,1,42.109665,29.532207,43.04918
1718,16.36,205.52977315689978,0,0,1,1,25.709846,13.200895,57.475517
1719,28.3,136.9616,1,1,0,1,42.118774,19.08944,14.812041
1720,24.14,209.6843434343434,1,0,0,1,36.89893,35.719685,2.2516518
1721,28.16,121.0404,1,0,0,1,37.56246,24.096539,32.534103
1722,24.34,141.09297052154196,0,0,0,1,27.976164,32.861977,24.78396
1723,28.8,134.6116,0,0,1,1,36.70372,35.14515,45.699783
1724,21.82,172.40000000000003,0,0,1,0,27.996792,50.194386,32.286278
1725,24.32,145.13,0,0,0,0,28.522047,38.52018,12.744917
1726,30.76,61.752399999999994,0,0,1,1,36.08991,27.10126,35.38619
1727,27.08,137.25639999999999,1,0,0,0,23.024904,18.747675,26.77556
1728,11.94,182.9940828402367,0,1,1,0,26.285553,15.265951,63.105995
1729,33.12,51.53,0,0,0,0,22.379742,44.84132,12.385969
1730,30.38,190.51724137931035,0,0,1,1,40.500412,38.263924,11.194599
1731,24.54,227.68960000000004,0,0,0,0,19.030426,45.057846,21.92566
1732,26.72,131.45,0,0,1,1,21.419,29.457464,46.921234
1733,28.78,98.70659722222223,1,0,1,0,47.70649,34.06367,34.65178
1734,25.86,172.69439999999997,0,0,0,0,31.261644,40.01956,13.0011425
1735,24.72,143.73200543232232,0,0,1,0,33.94434,52.199257,39.737778
1736,28.66,91.11039999999998,0,0,0,0,31.953861,45.866585,17.403435
1737,16.98,210.87839999999997,0,0,1,0,15.876827,35.761314,44.94349
1738,24.48,161.96839999999997,0,0,0,0,20.880165,47.335625,20.54475
1739,19.28,187.75239999999997,0,0,1,1,49.81311,20.21533,44.618942
1740,26.52,129.17,0,1,0,0,30.491556,13.299595,57.649498
1741,19.04,215.61959999999996,0,0,0,0,19.49442,15.180277,51.241226
1742,20.8,151.05159999999998,0,0,0,0,10.804159,46.460426,39.204597
1743,34.78,24.542400000000008,0,0,0,0,55.202713,24.69804,36.28238
1744,29.96,105.6964,0,0,1,0,35.012215,35.13552,6.6106606
1745,29.08,59.936400000000006,0,0,0,1,27.91322,8.725843,48.64467
1746,27.26,143.4624,0,0,0,1,32.739834,26.396923,28.30361
1747,30.62,80.67999999999999,1,0,0,1,45.032024,13.432602,26.0047
1748,23.14,152.74560000000002,1,0,0,1,25.234589,18.044834,9.914457
1749,18.58,150.76639999999998,0,0,0,1,34.197266,9.896223,44.304123
1750,15.26,139.0224,0,0,0,1,12.957745,49.89158,23.618107
1751,27.98,146.5584,0,0,1,0,46.02497,49.6512,39.02306
1752,28.12,116.04999999999998,0,0,1,0,24.234959,16.809214,6.9162025
1753,20.84,225.74759999999998,0,0,0,1,30.41054,18.564823,38.68853
1754,17.76,180.15240000000003,0,0,0,0,15.111952,42.160797,29.389212
1755,17.84,183.46759999999998,0,0,0,1,17.969173,25.760544,38.32567
1756,20.22,197.52,0,0,0,1,20.462315,29.765333,20.191456
1757,18.64,159.91559999999998,1,0,0,0,21.283493,18.111076,26.638409
1758,29.84,159.4276,0,1,0,0,26.22254,35.013046,45.486965
1759,6.8,128.50340136054422,0,1,1,1,8.789024,26.236729,36.366142
1760,23.3,153.8816,0,0,0,0,26.776766,36.03765,9.678354
1761,21.36,213.44937499999997,0,0,1,1,44.874462,22.382645,46.678608
1762,30.02,130.08,1,0,0,1,40.025562,14.611326,28.0014
1763,23.1,216.99360000000001,0,1,0,0,27.842047,41.02993,27.58774
1764,23.32,164.17,0,0,0,0,29.637278,25.076153,41.080414
1765,29.98,109.2784,0,1,0,1,33.492695,14.997324,54.756702
1766,27.42,122.24,0,0,1,0,36.62258,30.570927,9.965223
1767,14.8,274.4116,0,1,0,0,21.810751,30.89308,36.23802
1768,30.48,93.08839999999998,0,1,0,0,37.66067,39.79086,24.873695
1769,7.42,82.0969387755102,0,0,0,1,16.352196,25.85717,16.76657
1770,25.52,84.759375,1,0,1,1,42.652412,19.579113,22.528507
1771,15.5,168.60960000000003,0,0,0,0,18.373695,26.79286,32.092403
1772,33.64,70.79559999999998,0,0,1,0,43.22162,28.878853,39.346497
1773,17.5,174.40960000000004,0,0,0,1,25.23073,29.054428,16.269295
1774,24.88,126.84039999999999,1,0,0,1,43.48105,10.265808,22.56875
1775,25.22,137.67999999999998,0,1,1,0,45.109074,31.091913,24.132124
1776,24.24,191.8516,0,0,1,1,15.0287285,32.101124,35.78654
1777,18.6,146.9236,0,0,1,0,29.787844,55.647366,33.30054
1778,28.58,117.0464,0,1,1,1,40.17513,34.846703,18.15969
1779,26.74,146.64159999999998,0,0,0,0,17.234276,45.664894,20.14658
1780,33.1,56.193599999999996,1,0,1,1,30.96212,43.73918,21.649614
1781,18.46,200.72639999999998,0,0,1,1,19.946146,22.1336,43.91823
1782,32.26,67.3024,0,0,0,0,25.184498,48.541237,18.96911
1783,19.66,208.55039999999997,1,0,0,1,17.775928,49.54033,35.84567
1784,5.02,132.65432098765433,1,0,1,1,7.158989,24.798695,39.65572
1785,31.6,72.8036,1,0,0,0,32.515892,31.800129,4.517105
1786,25.66,154.8304,0,0,1,0,40.73365,49.815,37.167107
1787,28.14,156.46559999999997,0,0,1,1,46.891853,35.13651,48.743145
1788,30.04,106.93959999999998,0,0,0,0,24.174034,46.96341,23.202969
1789,25.56,150.2084,1,0,1,1,29.602585,20.902256,50.688187
1790,27.08,110.29515617926667,0,0,1,0,45.50547,50.84834,28.738304
1791,21.76,180.95239999999998,1,0,0,0,42.832672,41.43313,44.723423
1792,28.08,105.73640000000002,0,0,1,1,39.90825,42.84723,40.714127
1793,32.8,77.09160000000001,0,0,1,0,1.7443562,33.755783,24.372965
1794,30.34,94.93759999999999,0,0,0,0,33.988426,45.73487,24.597517
1795,23.06,159.87839999999997,0,0,1,1,25.707357,13.193798,57.24418
1796,27.9,173.06560000000002,0,0,0,0,25.42357,53.849594,16.315434
1797,34.82,21.76,0,0,1,0,43.067265,35.054474,46.117184
1798,21.54,144.28959999999998,0,0,0,1,24.299583,22.829885,26.330519
1799,22.72,155.17,0,0,0,1,40.730793,24.89638,40.99714
1800,25.54,139.60959999999997,0,0,0,0,18.193806,41.282448,17.637909
1801,29.02,112.44,0,0,1,1,34.607574,42.84451,43.288475
1802,25.56,160.9284,0,0,1,1,51.734997,27.628342,34.45909
1803,25.08,109.65640000000002,0,1,0,1,0.9195175,30.591017,18.649162
1804,29.6,105.6436,0,1,0,1,33.289158,11.811529,34.38692
1805,25.78,136.70239999999998,0,0,1,1,52.316826,26.451859,36.85997
1806,21.24,171.8916,0,0,0,1,16.217484,26.666325,36.413662
1807,26.68,135.7504,0,1,0,0,22.634838,32.893105,43.88366
1808,29.4,68.9156,1,1,1,0,42.69545,30.417862,16.81733
1809,21.0,212.65960000000004,0,1,0,0,41.969185,33.99123,26.900036
1810,28.76,127.8724,0,0,1,0,44.869125,49.70589,34.337864
1811,28.18,135.8544,0,1,0,0,19.086767,30.461523,33.79845
1812,30.06,85.2784,0,0,0,1,26.59256,25.7794,34.977604
1813,25.56,175.9058159722222,0,0,1,0,44.608383,34.127922,48.72289
1814,13.82,179.24,0,1,1,0,19.114017,20.321823,36.177235
1815,24.5,142.2896,0,0,0,1,30.12739,16.07486,36.80016
1816,21.04,183.57960000000003,0,1,0,1,27.14225,31.1216,39.362488
1817,28.56,137.7284,1,0,0,1,38.586845,19.929123,21.78658
1818,24.82,162.28,0,0,0,1,34.78162,32.599792,16.867764
1819,27.54,115.16959999999997,1,0,0,0,32.924686,40.63675,24.762472
1820,9.88,155.7788888888889,1,0,0,1,27.248468,11.937635,29.330189
1821,15.94,188.37868480725623,1,0,0,1,11.285076,46.79908,35.66339
1822,25.8,106.3716,0,0,1,1,34.375305,22.706154,39.872562
1823,12.2,191.8676,0,0,0,0,11.052429,20.7064,33.274082
1824,25.04,152.65959999999998,1,0,0,1,33.93364,13.744144,28.098522
1825,31.36,94.2244,0,0,1,0,38.129993,52.797104,23.401476
1826,14.18,150.4944,0,0,1,0,10.808254,22.886402,38.19261
1827,29.76,126.2724,0,0,1,1,44.18788,33.633038,30.87678
1828,20.9,142.94559999999998,0,0,1,1,29.540749,16.186913,31.287924
1829,25.58,161.00639999999999,0,0,0,1,29.760593,23.931993,17.238743
1830,19.14,146.62560000000002,0,0,1,0,48.849945,16.75688,40.53914
1831,27.12,149.97,0,0,0,0,26.98693,45.0972,12.955189
1832,19.96,185.53639999999996,0,0,1,1,1.7746716,33.979145,19.345806
1833,22.32,57.58256172839506,0,1,1,1,25.68469,33.129208,34.893467
1834,29.8,88.8916,0,0,1,1,43.183174,22.485878,36.46706
1835,22.2,183.46760000000003,0,0,1,0,18.566057,49.103615,40.514988
1836,23.92,137.85,0,0,1,1,20.525558,41.97874,46.045433
1837,10.54,150.04994054696786,0,0,0,1,23.946072,21.635933,4.342251
1838,26.78,142.06240000000003,0,0,1,0,36.300186,50.909126,37.437088
1839,27.3,157.0416,0,0,1,1,39.870117,23.405846,38.65108
1840,28.52,110.65,0,0,1,1,15.275108,20.831755,30.135168
1841,16.08,146.2964,0,0,0,0,17.585869,32.51547,10.721291
1842,14.1,130.41358024691357,0,0,0,0,31.821949,21.204222,2.9432297
1843,13.06,112.2002743484225,0,0,0,1,22.828468,30.109417,26.299538
1844,15.02,153.6,1,0,1,1,14.376091,33.80694,41.77141
1845,19.76,123.87240000000001,1,0,0,1,32.383026,12.421326,24.321457
1846,24.74,168.1216,1,0,0,1,40.600464,13.890701,17.088177
1847,25.3,177.80160000000004,1,0,0,1,44.382874,14.771347,23.337145
1848,28.82,152.6,0,0,0,0,26.305021,51.048378,19.963747
1849,32.9,43.4256,0,0,1,1,45.559715,22.651037,33.723953
1850,27.02,155.68,0,0,1,1,45.591614,30.859158,42.603775
1851,24.68,102.9438775510204,0,0,1,1,20.09251,44.104515,46.903008
1852,24.52,150.37,0,0,0,0,21.3491,34.362614,12.329218
1853,30.64,134.5156,1,0,1,1,33.80952,39.326927,34.05619
1854,24.26,193.38240000000002,0,1,1,1,27.200354,38.63323,32.343033
1855,16.66,225.7904,0,0,1,0,29.206823,52.39787,32.297737
1856,27.72,151.17,1,0,1,1,26.790092,15.816611,57.093544
1857,18.88,85.0404,0,1,0,0,35.994583,36.658302,-0.70243835
1858,34.28,47.032399999999996,0,0,1,0,46.13588,22.36018,20.75957
1859,25.76,137.4724,0,1,0,1,21.079536,31.71485,34.13936
1860,34.08,47.53639999999999,0,1,1,1,47.279152,35.656918,26.938059
1861,20.3,177.28159999999997,0,0,1,1,15.393544,44.34642,39.027187
1862,28.0,163.2996,0,0,1,0,45.0215,50.234634,27.524614
1863,25.9,143.5456,0,0,0,0,27.627491,41.56977,9.463078
1864,25.8,180.13160000000005,0,0,1,1,38.585766,28.151289,52.058216
1865,25.48,159.3684,0,0,1,1,34.45699,25.381668,53.48655
1866,17.1,92.2736,0,0,1,0,34.50473,23.081015,8.186167
1867,31.92,16.77,0,1,0,0,18.33543,17.258167,26.12359
1868,19.16,174.5204,1,0,0,1,28.571943,33.43463,7.531765
1869,13.9,160.06560000000002,0,0,1,1,29.477716,16.478924,52.218533
1870,28.56,86.52839999999998,0,0,1,0,33.094345,38.710148,34.647373
1871,15.06,120.12244897959184,0,0,1,1,32.58795,19.418865,42.235077
1872,28.3,104.4816,0,1,1,0,44.092983,30.583807,32.2196
1873,11.5,104.56960000000001,0,0,0,0,16.4559,43.956074,20.945858
1874,19.46,171.2464,0,1,1,1,34.415813,25.094318,5.9652176
1875,32.94,67.9536,0,0,0,0,39.422306,22.222576,20.390633
1876,29.36,95.54439999999998,1,0,0,1,36.72464,14.593109,27.821941
1877,31.32,75.44999999999999,0,0,0,1,25.704874,21.983206,23.3195
1878,25.14,144.66559999999998,0,0,1,1,46.81711,19.036312,43.140533
1879,19.6,180.1236,1,0,0,1,24.924545,20.73162,-0.6809044
1880,18.42,274.87999999999994,1,0,1,1,21.83572,16.144255,29.185896
1881,24.04,126.4596,1,0,0,1,23.58406,18.173878,28.848413
1882,19.86,68.3225806451613,0,0,1,0,27.217705,30.103893,39.033916
1883,11.28,77.23240000000001,0,0,0,1,33.665012,26.849834,1.3684902
1884,22.62,161.6152105024898,1,0,0,1,23.413303,43.547,52.2537
1885,22.28,254.828125,0,0,0,0,34.848846,20.37219,16.183693
1886,29.82,113.56000000000002,0,0,0,0,28.711916,29.138674,37.613167
1887,29.8,65.62154821186058,0,0,0,0,32.718716,39.95714,36.403107
1888,24.9,183.22560000000001,0,0,0,1,30.099308,24.06831,26.37141
1889,20.62,170.72000000000003,0,0,1,1,3.8219776,27.291233,31.985466
1890,28.62,129.52,0,1,0,0,38.771408,48.727634,37.05231
1891,16.34,224.2976,0,0,0,1,15.158859,18.142479,38.077675
1892,27.66,179.07039999999998,0,0,0,1,32.584194,30.608364,22.203705
1893,24.88,198.0404,0,0,0,1,20.545588,33.84048,29.618382
1894,11.36,163.34439999999998,0,1,0,1,13.013939,33.5157,48.403034
1895,23.3,179.8816,0,0,0,1,19.938303,46.88408,26.443554
1896,18.44,144.44360000000003,1,0,0,1,27.822323,13.929676,29.56997
1897,24.74,157.72160000000002,0,0,0,1,20.415709,17.436565,26.709406
1898,9.44,87.99609375,0,0,0,0,17.178228,39.684547,19.286804
1899,10.08,80.8164,0,1,0,0,10.388048,22.618378,37.84006
1900,32.94,60.953599999999994,1,0,0,1,28.523388,35.7154,38.6408
1901,25.92,112.33,0,1,0,0,30.379925,47.285965,36.746643
1902,10.2,200.42759999999998,0,0,1,1,24.322521,27.660208,43.065228
1903,27.26,144.0624,1,0,0,1,21.040718,19.831816,29.398012
1904,34.14,73.34559999999999,0,1,1,1,49.943596,34.649662,23.173315
1905,25.86,118.0944,1,0,1,0,35.659264,48.650486,39.74836
1906,19.58,160.44639999999998,0,1,1,1,37.50218,22.946981,9.664242
1907,18.04,182.89960000000002,0,0,1,0,34.17006,57.380127,31.639177
1908,30.02,92.6,0,0,0,0,19.328976,18.398151,25.188372
1909,30.56,114.68840000000002,0,0,0,0,28.328848,19.652023,10.032898
1910,18.52,113.80555555555557,0,0,1,1,16.084194,22.561993,46.092297
1911,29.4,103.95560000000003,1,0,0,1,39.47482,27.774025,10.139336
1912,26.5,143.80960000000002,0,0,1,0,46.553715,48.40075,38.32783
1913,26.16,159.84040000000002,1,0,0,1,31.818356,13.350588,25.603308
1914,23.9,158.9056,0,0,1,1,20.669453,23.938429,44.090187
1915,24.66,174.59040000000002,1,0,0,0,28.42724,46.52284,25.371857
1916,25.4,141.5156,1,1,0,0,43.661125,39.40754,29.380457
1917,21.48,193.96435950413223,1,0,0,1,42.27497,17.64164,26.900396
1918,30.48,83.8884,0,0,1,0,25.709656,28.74439,32.36597
1919,23.7,150.2576,0,0,0,1,19.715075,18.276936,26.001608
1920,18.92,198.13,0,0,1,1,23.381119,25.18096,40.04374
1921,21.46,170.9264,0,0,1,0,27.348858,17.888323,46.867226
1922,35.32,19.849999999999998,0,0,1,1,49.426422,30.211288,38.05592
1923,27.94,147.79360000000003,1,1,1,1,9.074177,22.842989,33.77633
1924,30.44,103.10037484381508,0,0,1,0,53.466034,36.186855,39.643326
1925,32.06,73.2384,1,0,1,1,44.004513,29.769915,13.002487
1926,29.36,123.3044,0,0,0,0,27.056772,40.397575,19.396172
1927,33.62,43.15999999999999,0,0,0,1,35.085266,30.07123,28.707876
1928,26.74,283.626946366782,1,0,0,1,23.933289,30.644815,35.267097
1929,23.62,146.60000000000002,0,1,0,0,24.876034,32.595634,45.42544
1930,29.6,150.4036,1,1,1,1,46.90898,40.527016,36.67864
1931,19.6,234.60359999999997,0,1,1,1,23.901808,16.956543,35.31425
